gridno,date,latitude,longitude,altitude (m),temp max (°C),temp min (°C),temp avg (°C),wind speed (m/s),vapor pressure (kPa),precipitation (mm),E0 (mm/day),ES0 (mm/day),ET0 (mm/day),radiation (kJ/m2/day),snow depth (cm)
101096,2018-08-21,50.72749,5.27314,128,26.00,17.90,22.00,1.20,1.79,0.00,3.69,3.25,3.04,15287,
101096,2018-08-22,50.72749,5.27314,128,26.70,16.20,21.40,1.60,1.796,0.00,4.23,3.69,3.54,18795,
101096,2018-08-23,50.72749,5.27314,128,23.50,14.90,19.20,3.40,1.716,1.00,4.04,3.55,3.30,17763,
101096,2018-08-24,50.72749,5.27314,128,20.00,14.60,17.30,4.60,1.184,3.00,3.90,3.57,3.54,12722,
101096,2018-08-25,50.72749,5.27314,128,17.70,10.40,14.00,4.20,1.111,0.60,3.31,2.94,2.88,14944,
101096,2018-08-26,50.72749,5.27314,128,19.20,8.50,13.80,4.30,1.024,2.00,3.50,3.13,3.18,14941,
101096,2018-08-27,50.72749,5.27314,128,20.90,13.40,17.10,5.30,1.395,0.00,3.33,3.03,2.97,11062,
101096,2018-08-28,50.72749,5.27314,128,22.70,13.90,18.30,2.00,1.295,0.00,3.31,2.92,3.00,14420,
101096,2018-08-29,50.72749,5.27314,128,22.80,13.00,17.90,2.60,1.535,2.90,2.73,2.42,2.50,11266,
101096,2018-08-30,50.72749,5.27314,128,20.00,13.80,16.90,2.60,1.258,0.00,3.27,2.88,2.89,14507,
101096,2018-08-31,50.72749,5.27314,128,19.40,10.50,14.90,2.20,1.077,0.00,3.07,2.70,2.70,14819,
101096,2018-09-01,50.72749,5.27314,128,21.00,8.30,14.60,2.00,1.00,0.00,3.38,2.91,3.07,18560,
101096,2018-09-02,50.72749,5.27314,128,24.10,8.70,16.40,2.70,1.127,0.00,3.75,3.26,3.57,18729,
101096,2018-09-03,50.72749,5.27314,128,21.10,14.80,17.90,2.00,1.509,0.10,2.41,2.15,2.13,9548,
101096,2018-09-04,50.72749,5.27314,128,25.20,17.00,21.10,1.90,1.813,0.50,3.21,2.83,2.74,13280,
101096,2018-09-05,50.72749,5.27314,128,25.40,16.50,20.90,1.80,1.83,35.00,3.04,2.69,2.60,12530,
101096,2018-09-06,50.72749,5.27314,128,21.20,15.50,18.30,1.80,1.693,0.40,2.09,1.85,1.83,8684,
101096,2018-09-07,50.72749,5.27314,128,18.90,12.60,15.70,3.80,1.164,0.60,3.12,2.78,2.84,13057,
101096,2018-09-08,50.72749,5.27314,128,19.80,9.30,14.50,3.50,1.084,0.00,3.01,2.66,2.84,13812,
101096,2018-09-09,50.72749,5.27314,128,24.50,13.20,18.80,3.10,1.204,0.00,3.48,3.11,3.47,13214,
101096,2018-09-10,50.72749,5.27314,128,23.00,13.90,18.40,3.10,1.365,0.00,3.14,2.80,2.97,12216,
101096,2018-09-11,50.72749,5.27314,128,26.50,14.10,20.30,4.80,1.375,0.00,4.44,3.98,4.47,16567,
101096,2018-09-12,50.72749,5.27314,128,23.00,14.70,18.80,3.50,1.515,2.00,3.08,2.74,2.88,12502,
101096,2018-09-13,50.72749,5.27314,128,17.90,12.80,15.40,2.40,1.331,1.00,1.82,1.64,1.69,7140,
101096,2018-09-14,50.72749,5.27314,128,20.00,7.80,13.90,2.50,1.067,0.00,2.78,2.38,2.59,15947,
101096,2018-09-15,50.72749,5.27314,128,20.30,10.30,15.30,2.70,1.161,0.00,2.73,2.37,2.57,13966,
101096,2018-09-16,50.72749,5.27314,128,23.50,10.80,17.10,2.20,1.117,0.00,2.85,2.48,2.83,13818,
101096,2018-09-17,50.72749,5.27314,128,26.30,11.00,18.70,2.80,1.077,0.00,3.30,2.90,3.64,14788,
101096,2018-09-18,50.72749,5.27314,128,28.60,17.50,23.00,4.50,1.321,0.00,4.58,4.12,5.01,15800,
101096,2018-09-19,50.72749,5.27314,128,26.10,15.20,20.70,4.70,1.492,0.00,3.81,3.41,3.92,14319,
101096,2018-09-20,50.72749,5.27314,128,25.10,15.80,20.40,5.00,1.398,0.00,3.73,3.41,3.87,11405,
101096,2018-09-21,50.72749,5.27314,128,19.30,18.40,18.90,7.70,1.134,4.00,4.29,4.10,4.38,7374,
101096,2018-09-22,50.72749,5.27314,128,16.10,9.80,13.00,4.00,1.127,12.00,1.89,1.70,1.81,7780,
101096,2018-09-23,50.72749,5.27314,128,12.40,10.20,11.30,3.10,1.194,18.10,0.94,0.87,0.87,3171,
101096,2018-09-24,50.72749,5.27314,128,14.30,5.90,10.10,2.20,0.943,0.50,1.67,1.42,1.56,11322,
101096,2018-09-25,50.72749,5.27314,128,14.90,4.00,9.40,1.80,0.853,0.00,1.71,1.42,1.65,13497,
101096,2018-09-26,50.72749,5.27314,128,19.20,5.30,12.20,1.70,0.793,0.00,2.05,1.73,2.10,13918,
101096,2018-09-27,50.72749,5.27314,128,22.60,7.30,14.90,2.60,0.977,0.00,2.49,2.11,2.77,15449,
101096,2018-09-28,50.72749,5.27314,128,14.20,8.80,11.50,3.20,1.007,1.00,1.48,1.33,1.52,6263,
101096,2018-09-29,50.72749,5.27314,128,14.90,2.90,8.90,2.50,0.759,0.00,1.77,1.49,1.81,13025,
101096,2018-09-30,50.72749,5.27314,128,16.40,2.80,9.60,1.80,0.83,0.30,1.62,1.34,1.64,12406,
101096,2018-10-01,50.72749,5.27314,128,12.60,8.60,10.60,3.20,0.96,3.00,1.56,1.37,1.47,8366,
101096,2018-10-02,50.72749,5.27314,128,15.00,5.80,10.40,5.30,1.151,1.00,1.12,0.97,1.07,6577,
101096,2018-10-03,50.72749,5.27314,128,16.10,10.10,13.10,2.70,1.087,0.00,1.68,1.45,1.67,9511,
101096,2018-10-04,50.72749,5.27314,128,18.30,8.80,13.50,2.20,1.137,0.00,1.62,1.37,1.62,9950,
101096,2018-10-05,50.72749,5.27314,128,22.40,8.30,15.30,2.00,1.151,0.00,1.92,1.58,2.06,13114,
101096,2018-10-06,50.72749,5.27314,128,23.90,12.30,18.10,3.30,1.285,9.00,2.40,2.09,2.71,11437,
101096,2018-10-07,50.72749,5.27314,128,14.70,10.80,12.70,3.50,1.084,0.50,1.66,1.48,1.60,7967,
101096,2018-10-08,50.72749,5.27314,128,16.40,4.60,10.50,1.10,0.923,0.00,1.20,0.95,1.22,10982,
101096,2018-10-09,50.72749,5.27314,128,20.40,6.10,13.20,1.60,1.161,0.00,1.35,1.09,1.46,10703,
101096,2018-10-10,50.72749,5.27314,128,23.00,9.10,16.00,2.60,1.341,0.00,1.77,1.44,1.99,12276,
101096,2018-10-11,50.72749,5.27314,128,23.80,14.50,19.10,3.90,1.398,0.30,2.32,2.08,2.69,8942,
101096,2018-10-12,50.72749,5.27314,128,24.00,14.80,19.40,4.30,1.546,0.00,2.29,2.05,2.53,8654,
101096,2018-10-13,50.72749,5.27314,128,25.80,17.30,21.50,3.70,1.449,0.00,2.57,2.30,3.05,9595,
101096,2018-10-14,50.72749,5.27314,128,24.90,15.90,20.40,4.60,1.171,0.00,2.91,2.66,3.68,9156,
101096,2018-10-15,50.72749,5.27314,128,23.80,17.30,20.50,3.20,1.121,0.00,2.42,2.18,2.99,8495,
101096,2018-10-16,50.72749,5.27314,128,24.50,10.40,17.40,1.70,1.134,0.00,1.48,1.23,1.83,9461,
101096,2018-10-17,50.72749,5.27314,128,20.10,11.40,15.80,2.00,1.295,0.00,1.30,1.08,1.42,8502,
101096,2018-10-18,50.72749,5.27314,128,17.20,11.20,14.20,3.30,1.281,0.00,1.23,1.06,1.33,6640,
101096,2018-10-19,50.72749,5.27314,128,16.00,10.00,13.00,2.30,1.147,0.00,1.06,0.88,1.16,7096,
101096,2018-10-20,50.72749,5.27314,128,13.70,4.10,8.90,1.20,0.933,0.00,0.66,0.50,0.77,7595,
101096,2018-10-21,50.72749,5.27314,128,16.60,4.40,10.50,1.10,0.907,0.00,0.73,0.52,0.93,9263,
101096,2018-10-22,50.72749,5.27314,128,14.70,8.50,11.60,2.70,0.997,2.00,1.07,0.94,1.23,5542,
101096,2018-10-23,50.72749,5.27314,128,13.90,4.00,9.00,4.90,0.943,0.00,0.99,0.85,1.17,6235,
101096,2018-10-24,50.72749,5.27314,128,15.40,10.90,13.10,3.40,1.341,0.50,0.78,0.71,0.82,3157,
101096,2018-10-25,50.72749,5.27314,128,12.30,11.90,12.10,2.90,1.097,0.00,1.01,0.95,1.06,2642,
101096,2018-10-26,50.72749,5.27314,128,11.40,8.80,10.10,4.30,0.923,3.00,1.14,1.08,1.25,3039,
101096,2018-10-27,50.72749,5.27314,128,9.50,2.90,6.20,2.50,0.80,0.00,0.54,0.42,0.67,5691,
101096,2018-10-28,50.72749,5.27314,128,6.30,1.90,4.10,5.80,0.662,0.00,0.87,0.78,0.87,4909,
101096,2018-10-29,50.72749,5.27314,128,5.80,2.40,4.10,5.40,0.709,14.00,0.70,0.67,0.69,1807,
101096,2018-10-30,50.72749,5.27314,128,8.10,3.30,5.70,6.20,0.806,8.00,0.70,0.65,0.71,2266,
101096,2018-10-31,50.72749,5.27314,128,10.90,3.50,7.20,3.70,0.84,0.00,0.64,0.54,0.83,4766,
101096,2018-11-01,50.72749,5.27314,128,11.90,8.00,10.00,4.20,0.947,1.20,0.96,0.89,1.14,3008,
101096,2018-11-02,50.72749,5.27314,128,10.80,6.50,8.70,3.20,0.82,0.00,0.73,0.60,0.98,6154,
101096,2018-11-03,50.72749,5.27314,128,10.20,0.80,5.50,1.90,0.679,0.00,0.39,0.27,0.64,6254,
101096,2018-11-04,50.72749,5.27314,128,14.10,1.80,7.90,1.90,0.85,0.00,0.33,0.18,0.68,7122,
101096,2018-11-05,50.72749,5.27314,128,13.90,5.00,9.40,2.20,0.987,0.00,0.41,0.30,0.64,5909,
101096,2018-11-06,50.72749,5.27314,128,18.60,8.80,13.70,3.30,1.06,0.00,1.07,0.94,1.53,5176,
101096,2018-11-07,50.72749,5.27314,128,13.80,9.00,11.40,5.00,1.01,0.00,0.99,0.91,1.35,3605,
101096,2018-11-08,50.72749,5.27314,128,13.10,8.70,10.90,3.20,0.923,0.00,0.64,0.50,1.03,6237,
101096,2018-11-09,50.72749,5.27314,128,13.70,5.40,9.50,3.20,0.98,0.00,0.48,0.37,0.78,5093,
101096,2018-11-10,50.72749,5.27314,128,13.00,11.00,12.00,6.20,1.188,1.50,0.96,0.91,1.03,1897,
101096,2018-11-11,50.72749,5.27314,128,13.20,10.50,11.80,6.00,1.124,4.90,0.99,0.92,1.16,2657,
101096,2018-11-12,50.72749,5.27314,128,11.40,10.30,10.80,3.10,1.147,0.30,0.57,0.54,0.65,1412,
101096,2018-11-13,50.72749,5.27314,128,12.80,8.70,10.70,5.20,1.01,0.00,0.75,0.65,1.07,4535,
101096,2018-11-14,50.72749,5.27314,128,12.50,5.60,9.00,3.20,0.893,0.00,0.31,0.23,0.73,5664,
101096,2018-11-15,50.72749,5.27314,128,13.80,4.50,9.10,2.80,0.796,0.00,0.41,0.33,0.91,5869,
101096,2018-11-16,50.72749,5.27314,128,9.20,2.00,5.60,1.90,0.749,0.00,0.18,0.15,0.43,4603,
101096,2018-11-17,50.72749,5.27314,128,9.30,0.60,4.90,3.70,0.612,0.00,0.30,0.19,0.85,5685,
101096,2018-11-18,50.72749,5.27314,128,6.80,-0.90,2.90,4.60,0.488,0.00,0.55,0.45,1.04,5178,0.00
101096,2018-11-19,50.72749,5.27314,128,6.00,-0.80,2.60,6.30,0.595,0.50,0.61,0.56,0.79,3099,0.00
101096,2018-11-20,50.72749,5.27314,128,4.50,1.70,3.10,5.30,0.535,0.00,0.95,0.92,1.07,1776,0.00
101096,2018-11-21,50.72749,5.27314,128,6.10,0.90,3.50,2.30,0.626,0.00,0.28,0.23,0.49,2894,
101096,2018-11-22,50.72749,5.27314,128,5.40,-0.70,2.30,2.00,0.612,0.00,0.07,0.01,0.28,4096,0.00
101096,2018-11-23,50.72749,5.27314,128,11.00,0.10,5.60,2.50,0.719,0.00,0.12,0.09,0.52,4741,
101096,2018-11-24,50.72749,5.27314,128,6.10,2.10,4.10,1.70,0.796,5.40,0.17,0.14,0.26,1488,
101096,2018-11-25,50.72749,5.27314,128,4.10,3.20,3.60,3.30,0.776,1.00,0.30,0.29,0.27,881,0.00
101096,2018-11-26,50.72749,5.27314,128,5.50,3.10,4.30,3.00,0.806,1.00,0.26,0.24,0.29,1066,
101096,2018-11-27,50.72749,5.27314,128,4.80,2.60,3.70,2.30,0.736,0.40,0.20,0.17,0.29,1894,0.00
101096,2018-11-28,50.72749,5.27314,128,8.10,3.10,5.60,6.10,0.843,0.70,0.34,0.32,0.46,1597,
101096,2018-11-29,50.72749,5.27314,128,11.60,7.70,9.60,6.30,0.95,0.20,0.85,0.81,1.14,1700,
101096,2018-11-30,50.72749,5.27314,128,11.30,9.20,10.20,5.00,0.963,0.00,0.70,0.64,1.03,2693,
101096,2018-12-01,50.72749,5.27314,128,9.00,5.00,7.00,6.60,0.903,10.00,0.36,0.31,0.52,2366,
101096,2018-12-02,50.72749,5.27314,128,14.20,8.90,11.50,6.90,1.268,8.00,0.38,0.34,0.55,1779,
101096,2018-12-03,50.72749,5.27314,128,13.30,12.10,12.70,6.20,1.228,9.00,0.86,0.82,1.00,1781,
101096,2018-12-04,50.72749,5.27314,128,8.80,6.10,7.50,2.30,0.83,0.00,0.22,0.18,0.43,2871,
101096,2018-12-05,50.72749,5.27314,128,9.60,2.80,6.20,4.10,0.833,0.90,0.30,0.26,0.52,2175,
101096,2018-12-06,50.72749,5.27314,128,12.20,8.60,10.40,5.90,1.171,0.30,0.44,0.41,0.52,1425,
101096,2018-12-07,50.72749,5.27314,128,12.00,10.30,11.20,8.30,1.044,9.00,1.39,1.37,1.42,1056,
101096,2018-12-08,50.72749,5.27314,128,10.10,5.70,7.90,9.30,0.903,4.90,0.92,0.89,0.96,1275,
101096,2018-12-09,50.72749,5.27314,128,9.00,8.30,8.70,6.60,0.866,8.00,1.03,1.00,1.18,1293,
101096,2018-12-10,50.72749,5.27314,128,7.20,3.40,5.30,3.90,0.729,0.70,0.18,0.12,0.50,3017,
101096,2018-12-11,50.72749,5.27314,128,6.30,1.80,4.00,2.20,0.679,0.10,0.12,0.08,0.33,2489,
101096,2018-12-12,50.72749,5.27314,128,3.30,-0.90,1.20,1.90,0.609,0.00,0.00,0.00,0.13,2695,0.00
101096,2018-12-13,50.72749,5.27314,128,2.10,-1.50,0.30,3.60,0.498,0.00,0.01,0.00,0.30,4122,0.00
101096,2018-12-14,50.72749,5.27314,128,1.60,-3.00,-0.70,2.20,0.452,0.00,0.18,0.15,0.39,2146,0.00
101096,2018-12-15,50.72749,5.27314,128,0.80,-0.50,0.10,3.30,0.408,5.00,0.55,0.52,0.76,1639,0.00
101096,2018-12-16,50.72749,5.27314,128,4.00,-1.30,1.30,4.20,0.656,0.80,0.08,0.06,0.16,1955,0.00
101096,2018-12-17,50.72749,5.27314,128,8.20,2.30,5.20,5.00,0.823,0.00,0.06,0.03,0.30,2554,
101096,2018-12-18,50.72749,5.27314,128,8.30,4.80,6.50,4.90,0.733,0.00,0.53,0.48,0.86,2573,
101096,2018-12-19,50.72749,5.27314,128,9.60,4.70,7.20,5.10,0.843,0.20,0.41,0.36,0.70,2283,0.00
101096,2018-12-20,50.72749,5.27314,128,8.10,6.20,7.20,6.50,0.873,4.20,0.61,0.58,0.71,1395,
101096,2018-12-21,50.72749,5.27314,128,13.70,7.20,10.40,8.90,1.027,8.00,1.04,1.00,1.29,1822,
101096,2018-12-22,50.72749,5.27314,128,10.90,9.40,10.10,6.20,0.99,0.00,0.76,0.72,1.02,1944,0.00
101096,2018-12-23,50.72749,5.27314,128,11.40,7.30,9.30,4.80,1.057,15.00,0.47,0.44,0.60,1091,0.00
101096,2018-12-24,50.72749,5.27314,128,7.00,5.20,6.10,2.30,0.766,0.00,0.24,0.19,0.44,2169,0.00
101096,2018-12-25,50.72749,5.27314,128,4.20,-0.90,1.60,2.60,0.569,0.00,0.07,0.06,0.27,3104,0.00
101096,2018-12-26,50.72749,5.27314,128,3.60,-2.60,0.50,2.00,0.505,0.00,0.05,0.03,0.17,3719,0.00
101096,2018-12-27,50.72749,5.27314,128,5.30,-0.40,2.50,1.70,0.505,0.00,0.25,0.23,0.45,2313,0.00
101096,2018-12-28,50.72749,5.27314,128,2.70,-2.00,0.30,2.70,0.562,0.00,0.02,0.01,0.12,3332,0.00
101096,2018-12-29,50.72749,5.27314,128,6.10,0.40,3.30,4.60,0.779,0.50,0.07,0.05,0.12,1563,
101096,2018-12-30,50.72749,5.27314,128,7.80,4.50,6.10,3.50,0.907,4.40,0.07,0.03,0.21,2005,
101096,2018-12-31,50.72749,5.27314,128,9.00,7.00,8.00,2.40,1.037,0.40,0.21,0.19,0.29,1107,
101096,2019-01-01,50.72749,5.27314,128,7.50,5.70,6.60,4.10,0.844,0.40,,,0.59,1224,
101096,2019-01-02,50.72749,5.27314,128,5.30,2.60,3.90,2.80,0.627,0.00,,,0.51,2565,
101096,2019-01-03,50.72749,5.27314,128,4.70,0.80,2.80,1.80,0.67,0.00,,,0.26,1839,
101096,2019-01-04,50.72749,5.27314,128,3.90,1.00,2.50,2.60,0.674,0.70,,,0.30,1289,
101096,2019-01-05,50.72749,5.27314,128,5.60,1.40,3.50,3.80,0.817,0.20,,,0.08,1113,
101096,2019-01-06,50.72749,5.27314,128,5.10,3.00,4.00,2.40,0.754,0.00,,,0.34,1125,
101096,2019-01-07,50.72749,5.27314,128,7.10,2.00,4.60,4.30,0.857,3.30,,,0.15,1251,
101096,2019-01-08,50.72749,5.27314,128,6.70,5.10,5.90,5.90,0.784,1.60,,,0.69,1717,
101096,2019-01-09,50.72749,5.27314,128,5.70,2.20,4.00,4.40,0.627,0.30,,,0.68,2854,
101096,2019-01-10,50.72749,5.27314,128,2.40,-0.10,1.20,1.80,0.58,0.90,,,0.29,1964,
101096,2019-01-11,50.72749,5.27314,128,6.80,0.60,3.70,3.40,0.787,2.40,,,0.21,1542,
101096,2019-01-12,50.72749,5.27314,128,7.20,4.40,5.80,5.10,0.864,3.90,,,0.38,1311,
101096,2019-01-13,50.72749,5.27314,128,8.90,6.40,7.60,6.00,0.96,5.20,,,0.50,1301,
101096,2019-01-14,50.72749,5.27314,128,6.70,5.70,6.20,3.80,0.74,0.70,,,0.74,2335,
101096,2019-01-15,50.72749,5.27314,128,6.70,2.20,4.50,5.20,0.76,0.00,,,0.43,2365,
101096,2019-01-16,50.72749,5.27314,128,6.00,5.20,5.60,6.70,0.704,1.70,,,1.02,1625,
101096,2019-01-17,50.72749,5.27314,128,4.90,4.10,4.50,5.10,0.704,2.60,,,0.69,1377,
101096,2019-01-18,50.72749,5.27314,128,3.00,-1.10,1.00,2.20,0.554,0.00,,,0.31,3239,
101096,2019-01-19,50.72749,5.27314,128,3.10,-2.20,0.50,2.70,0.434,0.00,,,0.55,4606,
101096,2019-01-20,50.72749,5.27314,128,1.10,-4.90,-1.90,2.30,0.404,0.00,,,0.30,5103,
101096,2019-01-21,50.72749,5.27314,128,1.90,-6.40,-2.20,1.80,0.397,0.00,,,0.20,6188,
101096,2019-01-22,50.72749,5.27314,128,-1.10,-4.30,-2.70,5.20,0.417,1.90,,,0.48,2197,
101096,2019-01-23,50.72749,5.27314,128,-0.70,-2.70,-1.70,3.10,0.447,0.00,,,0.41,2498,
101096,2019-01-24,50.72749,5.27314,128,-0.60,-3.20,-1.90,1.90,0.447,0.30,,,0.33,2387,
101096,2019-01-25,50.72749,5.27314,128,1.90,-2.20,-0.20,4.70,0.59,0.80,,,0.19,2569,
101096,2019-01-26,50.72749,5.27314,128,6.80,1.20,4.00,6.40,0.847,3.20,,,0.04,1982,
101096,2019-01-27,50.72749,5.27314,128,6.70,5.60,6.10,6.60,0.77,10.20,,,0.92,1673,
101096,2019-01-28,50.72749,5.27314,128,5.20,1.20,3.20,5.80,0.647,3.50,,,0.66,2993,
101096,2019-01-29,50.72749,5.27314,128,3.90,0.20,2.10,4.20,0.54,0.80,,,0.68,4598,
101096,2019-01-30,50.72749,5.27314,128,0.60,-0.90,-0.10,3.20,0.534,4.80,,,0.40,1970,
101096,2019-01-31,50.72749,5.27314,128,-0.10,-4.40,-2.30,3.30,0.47,1.10,,,0.28,3840,
101096,2019-02-01,50.72749,5.27314,128,6.30,-3.00,1.60,2.80,0.64,6.40,,,0.32,5074,
101096,2019-02-02,50.72749,5.27314,128,1.70,0.30,1.00,2.60,0.644,5.80,,,0.27,1017,
101096,2019-02-03,50.72749,5.27314,128,5.20,0.60,2.90,2.70,0.60,0.20,,,0.53,5243,
101096,2019-02-04,50.72749,5.27314,128,3.70,-0.80,1.50,6.30,0.54,0.10,,,0.80,3325,
101096,2019-02-05,50.72749,5.27314,128,5.80,1.60,3.70,3.90,0.657,0.00,,,0.68,2745,
101096,2019-02-06,50.72749,5.27314,128,8.20,1.70,5.00,5.60,0.684,1.70,,,0.98,4067,
101096,2019-02-07,50.72749,5.27314,128,9.40,5.90,7.60,7.30,0.80,0.70,,,1.25,4675,
101096,2019-02-08,50.72749,5.27314,128,8.80,4.60,6.70,8.60,0.834,3.70,,,0.93,3356,
101096,2019-02-09,50.72749,5.27314,128,9.80,7.00,8.40,8.80,0.794,5.40,,,1.65,3910,
101096,2019-02-10,50.72749,5.27314,128,9.30,6.60,8.00,7.70,0.86,9.90,,,1.17,2419,
101096,2019-02-11,50.72749,5.27314,128,7.10,2.10,4.60,3.70,0.684,0.10,,,0.75,5517,
101096,2019-02-12,50.72749,5.27314,128,7.60,-1.00,3.30,3.60,0.647,0.00,,,0.70,5001,
101096,2019-02-13,50.72749,5.27314,128,7.50,0.00,3.80,3.00,0.60,0.00,,,0.83,6265,
101096,2019-02-14,50.72749,5.27314,128,14.70,0.90,7.80,2.20,0.52,0.00,,,1.46,8579,
101096,2019-02-15,50.72749,5.27314,128,17.40,2.90,10.20,2.10,0.547,0.00,,,1.64,9835,
101096,2019-02-16,50.72749,5.27314,128,15.20,5.30,10.30,3.00,0.64,0.00,,,1.80,8368,
101096,2019-02-17,50.72749,5.27314,128,17.20,5.50,11.40,3.70,0.604,0.00,,,2.43,8064,
101096,2019-02-18,50.72749,5.27314,128,15.70,6.20,11.00,4.00,0.63,0.10,,,2.32,9120,
101096,2019-02-19,50.72749,5.27314,128,10.80,6.30,8.60,4.10,0.767,0.00,,,1.40,6990,
101096,2019-02-20,50.72749,5.27314,128,11.50,3.40,7.40,3.80,0.747,0.00,,,1.26,7384,
101096,2019-02-21,50.72749,5.27314,128,13.20,5.30,9.30,3.20,0.904,0.00,,,1.14,6609,
101096,2019-02-22,50.72749,5.27314,128,11.00,7.00,9.00,1.70,0.99,0.00,,,0.70,3775,
101096,2019-02-23,50.72749,5.27314,128,12.90,3.50,8.20,2.50,0.724,0.00,,,1.28,9382,
101096,2019-02-24,50.72749,5.27314,128,15.40,1.30,8.30,1.80,0.45,0.00,,,1.64,10694,
101096,2019-02-25,50.72749,5.27314,128,16.60,4.10,10.30,2.20,0.597,0.00,,,1.82,10870,
101096,2019-02-26,50.72749,5.27314,128,18.00,4.80,11.40,1.90,0.754,0.00,,,1.63,10959,
101096,2019-02-27,50.72749,5.27314,128,19.80,5.80,12.80,2.40,0.754,0.00,,,2.13,11743,
101096,2019-02-28,50.72749,5.27314,128,12.00,5.50,8.80,4.90,0.92,4.60,,,1.20,6356,
101096,2019-03-01,50.72749,5.27314,128,7.40,7.30,7.40,3.40,0.91,0.40,,,0.65,903,
101096,2019-03-02,50.72749,5.27314,128,10.10,5.40,7.70,4.90,0.927,0.30,,,0.84,4417,
101096,2019-03-03,50.72749,5.27314,128,12.30,8.30,10.30,9.20,1.00,4.10,,,1.50,3481,
101096,2019-03-04,50.72749,5.27314,128,9.60,5.90,7.80,9.70,0.774,2.70,,,1.76,6155,
101096,2019-03-05,50.72749,5.27314,128,10.10,3.20,6.60,6.20,0.764,0.90,,,1.35,6592,
101096,2019-03-06,50.72749,5.27314,128,12.50,6.70,9.60,6.20,0.914,4.10,,,1.57,5020,
101096,2019-03-07,50.72749,5.27314,128,10.10,7.20,8.70,9.20,0.864,4.70,,,1.63,7045,
101096,2019-03-08,50.72749,5.27314,128,10.70,5.10,7.90,6.80,0.784,2.80,,,1.67,7813,
101096,2019-03-09,50.72749,5.27314,128,11.70,6.90,9.30,8.40,0.91,3.60,,,1.62,5440,
101096,2019-03-10,50.72749,5.27314,128,11.50,5.80,8.60,8.10,0.82,4.70,,,1.83,6721,
101096,2019-03-11,50.72749,5.27314,128,7.60,1.90,4.70,6.20,0.617,0.50,,,1.48,7886,
101096,2019-03-12,50.72749,5.27314,128,10.10,1.90,6.00,7.90,0.61,1.40,,,2.07,7285,
101096,2019-03-13,50.72749,5.27314,128,8.70,4.20,6.50,8.20,0.747,5.40,,,1.43,5663,
101096,2019-03-14,50.72749,5.27314,128,11.10,5.10,8.10,7.00,0.817,9.40,,,1.61,6162,
101096,2019-03-15,50.72749,5.27314,128,11.40,6.20,8.80,7.00,1.044,16.90,,,0.83,4949,
101096,2019-03-16,50.72749,5.27314,128,11.00,7.80,9.40,8.40,0.957,1.30,,,1.42,4919,
101096,2019-03-17,50.72749,5.27314,128,9.90,7.20,8.60,6.80,0.754,0.90,,,2.02,8017,
101096,2019-03-18,50.72749,5.27314,128,9.20,1.70,5.50,3.60,0.64,0.60,,,1.51,10603,
101096,2019-03-19,50.72749,5.27314,128,10.70,-0.10,5.30,2.00,0.634,0.00,,,1.46,12733,
101096,2019-03-20,50.72749,5.27314,128,13.00,3.90,8.50,2.70,0.804,0.00,,,1.62,10440,
101096,2019-03-21,50.72749,5.27314,128,15.70,3.80,9.70,2.00,0.864,0.00,,,1.86,14573,
101096,2019-03-22,50.72749,5.27314,128,19.40,3.30,11.40,1.80,0.817,0.00,,,2.30,15574,
101096,2019-03-23,50.72749,5.27314,128,10.20,6.00,8.10,2.00,0.94,0.40,,,0.97,6146,
101096,2019-03-24,50.72749,5.27314,128,11.30,5.90,8.60,2.70,0.747,0.10,,,1.83,12414,
101096,2019-03-25,50.72749,5.27314,128,9.40,2.70,6.00,5.00,0.694,0.50,,,1.64,10787,
101096,2019-03-26,50.72749,5.27314,128,9.10,4.60,6.80,2.00,0.694,0.00,,,1.36,8247,
101096,2019-03-27,50.72749,5.27314,128,10.00,2.60,6.30,1.20,0.744,0.00,,,1.19,9134,
101096,2019-03-28,50.72749,5.27314,128,12.50,7.10,9.80,1.40,0.80,0.00,,,1.57,9683,
101096,2019-03-29,50.72749,5.27314,128,16.90,3.10,10.00,2.50,0.854,0.00,,,2.40,17982,
101096,2019-03-30,50.72749,5.27314,128,18.20,8.10,13.20,2.80,0.834,0.00,,,2.92,16506,
101096,2019-03-31,50.72749,5.27314,128,13.60,5.70,9.60,4.80,0.854,0.00,,,2.28,15391,
101096,2019-04-01,50.72749,5.27314,128,15.90,1.80,8.80,3.90,0.727,0.00,,,2.76,18688,
101096,2019-04-02,50.72749,5.27314,128,15.70,8.70,12.20,4.60,0.897,5.60,,,2.55,9619,
101096,2019-04-03,50.72749,5.27314,128,9.30,4.90,7.10,3.40,0.74,0.60,,,1.57,9454,
101096,2019-04-04,50.72749,5.27314,128,9.80,3.00,6.40,2.20,0.70,0.20,,,1.50,10388,
101096,2019-04-05,50.72749,5.27314,128,11.90,1.60,6.80,2.90,0.75,0.00,,,1.80,14122,
101096,2019-04-06,50.72749,5.27314,128,14.90,6.60,10.80,2.20,0.89,0.10,,,2.10,13332,
101096,2019-04-07,50.72749,5.27314,128,19.20,7.00,13.10,2.60,1.044,0.70,,,2.73,17148,
101096,2019-04-08,50.72749,5.27314,128,12.80,8.50,10.70,2.20,1.134,1.20,,,1.35,9032,
